EMP_ID|LAST_NAME|FIRST_NAME|TIME-IN|TIME-OUT|DATE_ATTENDED
10007|Farala|Martha|08:00|17:00|12/21/2022
10008|Martinez|Leila|08:00|17:00|12/21/2022
10009|San Jose|Allison |08:00|17:00|12/21/2022
10010|Rosario|Cydney |08:00|17:00|12/21/2022
10011|Lopez|Josie |10:30|17:00|12/21/2022
10012|De Leon|Selena |08:00|17:00|12/21/2022
10013|Romualdez|Fredrick |08:00|17:00|12/21/2022
10014|Bautista|Mark |08:00|17:00|12/21/2022
10015|Lazaro|Darlene |08:00|17:00|12/21/2022
10016|Delos Santos|Kolby |08:00|17:00|12/21/2022
10017|Santos|Vella |08:00|17:00|12/21/2022
10018|Del Rosario|Tomas|08:00|17:00|12/21/2022
10019|Tolentino|Jacklyn |08:00|17:00|12/21/2022
10020|Gutierrez|Percival |08:00|17:00|12/21/2022
10021|Manalaysay|Garfield |13:00|17:00|12/21/2022
10022|Villegas|Lizeth |08:00|17:00|12/21/2022
10023|Ramos|Carol |08:00|17:00|12/21/2022
10024|Maceda|Emelia |08:00|17:00|12/21/2022
10025|Aguilar|Delia |08:00|17:00|12/21/2022
10001|Crisostomo|Jose|08:00|17:00|12/22/2022
10002|Mata|Christian|00:00|00:00|12/22/2022
10003|San Jose|Brad |00:00|00:00|12/22/2022
10004|Salcedo|Anthony|00:00|00:00|12/22/2022
10005|Romualdez|Alice|00:00|00:00|12/22/2022
10006|Atienza|Rosie |00:00|00:00|12/22/2022
10007|Farala|Martha|08:00|17:00|12/22/2022
10008|Martinez|Leila|08:10|17:00|12/22/2022
10009|San Jose|Allison |08:00|17:00|12/22/2022
10010|Rosario|Cydney |08:00|17:00|12/22/2022
10011|Lopez|Josie |08:00|17:00|12/22/2022
10012|De Leon|Selena |08:00|17:00|12/22/2022
10013|Romualdez|Fredrick |08:00|17:00|12/22/2022
10014|Bautista|Mark |08:00|17:00|12/22/2022
10015|Lazaro|Darlene |08:00|17:00|12/22/2022
10016|Delos Santos|Kolby |08:00|17:00|12/22/2022
10017|Santos|Vella |08:05|17:00|12/22/2022
10018|Del Rosario|Tomas|08:00|17:00|12/22/2022
10019|Tolentino|Jacklyn |08:00|17:00|12/22/2022
10020|Gutierrez|Percival |08:00|17:00|12/22/2022
10021|Manalaysay|Garfield |08:00|17:00|12/22/2022
10022|Villegas|Lizeth |08:00|17:00|12/22/2022
10023|Ramos|Carol |09:00|17:00|12/22/2022
10024|Maceda|Emelia |08:00|17:00|12/22/2022
10025|Aguilar|Delia |08:00|17:00|12/22/2022
10001|Crisostomo|Jose|08:00|17:00|12/23/2022
10002|Mata|Christian|00:00|00:00|12/23/2022
10003|San Jose|Brad |00:00|00:00|12/23/2022
10004|Salcedo|Anthony|00:00|00:00|12/23/2022
10005|Romualdez|Alice|00:00|00:00|12/23/2022
10006|Atienza|Rosie |00:00|00:00|12/23/2022
10007|Farala|Martha|08:00|17:00|12/23/2022
10008|Martinez|Leila|08:00|17:00|12/23/2022
10009|San Jose|Allison |08:00|17:00|12/23/2022
10010|Rosario|Cydney |08:00|17:00|12/23/2022
10011|Lopez|Josie |08:00|17:00|12/23/2022
10012|De Leon|Selena |08:00|17:00|12/23/2022
10013|Romualdez|Fredrick |08:00|17:00|12/23/2022
10014|Bautista|Mark |08:00|17:00|12/23/2022
10015|Lazaro|Darlene |08:00|17:00|12/23/2022
10016|Delos Santos|Kolby |08:00|17:00|12/23/2022
10017|Santos|Vella |08:00|17:00|12/23/2022
10018|Del Rosario|Tomas|08:00|17:00|12/23/2022
10019|Tolentino|Jacklyn |08:00|17:00|12/23/2022
10020|Gutierrez|Percival |08:00|17:00|12/23/2022
10021|Manalaysay|Garfield |08:00|17:00|12/23/2022
10022|Villegas|Lizeth |08:00|17:00|12/23/2022
10023|Ramos|Carol |08:00|17:00|12/23/2022
10024|Maceda|Emelia |08:00|17:00|12/23/2022
10025|Aguilar|Delia |08:00|17:00|12/23/2022
10001|Crisostomo|Jose|08:00|17:00|12/26/2022
10002|Mata|Christian|00:00|00:00|12/26/2022
10003|San Jose|Brad |00:00|00:00|12/26/2022
10004|Salcedo|Anthony|00:00|00:00|12/26/2022
10005|Romualdez|Alice|00:00|00:00|12/26/2022
10006|Atienza|Rosie |00:00|00:00|12/26/2022
10007|Farala|Martha|08:00|17:00|12/26/2022
10008|Martinez|Leila|08:00|17:00|12/26/2022
10009|San Jose|Allison |08:00|17:00|12/26/2022
10010|Rosario|Cydney |08:00|17:00|12/26/2022
10011|Lopez|Josie |08:00|17:00|12/26/2022
10012|De Leon|Selena |08:00|17:00|12/26/2022
10013|Romualdez|Fredrick |10:00|17:00|12/26/2022
10014|Bautista|Mark |10:00|17:00|12/26/2022
10015|Lazaro|Darlene |10:00|17:00|12/26/2022
10016|Delos Santos|Kolby |10:00|17:00|12/26/2022
10017|Santos|Vella |10:00|17:00|12/26/2022
10018|Del Rosario|Tomas|10:00|17:00|12/26/2022
10019|Tolentino|Jacklyn |10:00|17:00|12/26/2022
10020|Gutierrez|Percival |10:00|17:00|12/26/2022
10021|Manalaysay|Garfield |10:00|17:00|12/26/2022
10022|Villegas|Lizeth |10:00|17:00|12/26/2022
10023|Ramos|Carol |10:00|17:00|12/26/2022
10024|Maceda|Emelia |10:00|17:00|12/26/2022
10025|Aguilar|Delia |10:00|17:00|12/26/2022
10001|Crisostomo|Jose|08:00|17:00|12/27/2022
10002|Mata|Christian|00:00|00:00|12/27/2022
10003|San Jose|Brad |00:00|00:00|12/27/2022
10004|Salcedo|Anthony|00:00|00:00|12/27/2022
10005|Romualdez|Alice|00:00|00:00|12/27/2022
10006|Atienza|Rosie |00:00|00:00|12/27/2022
10007|Farala|Martha|08:00|17:00|12/27/2022
10008|Martinez|Leila|08:00|17:00|12/27/2022
10009|San Jose|Allison |08:00|17:00|12/27/2022
10010|Rosario|Cydney |08:00|17:00|12/27/2022
10011|Lopez|Josie |08:00|17:00|12/27/2022
10012|De Leon|Selena |08:00|17:00|12/27/2022
10013|Romualdez|Fredrick |08:00|17:00|12/27/2022
10014|Bautista|Mark |08:00|17:00|12/27/2022
10015|Lazaro|Darlene |08:00|17:00|12/27/2022
10016|Delos Santos|Kolby |08:00|17:00|12/27/2022
10017|Santos|Vella |08:00|17:00|12/27/2022
10018|Del Rosario|Tomas|08:00|17:00|12/27/2022
10019|Tolentino|Jacklyn |08:00|17:00|12/27/2022
10020|Gutierrez|Percival |08:00|17:00|12/27/2022
10021|Manalaysay|Garfield |08:00|17:00|12/27/2022
10022|Villegas|Lizeth |08:00|17:00|12/27/2022
10023|Ramos|Carol |08:00|17:00|12/27/2022
10024|Maceda|Emelia |08:00|17:00|12/27/2022
10025|Aguilar|Delia |08:00|17:00|12/27/2022
10001|Crisostomo|Jose|08:00|17:00|12/28/2022
10002|Mata|Christian|00:00|00:00|12/28/2022
10003|San Jose|Brad |00:00|00:00|12/28/2022
10004|Salcedo|Anthony|00:00|00:00|12/28/2022
10005|Romualdez|Alice|00:00|00:00|12/28/2022
10006|Atienza|Rosie |00:00|00:00|12/28/2022
10007|Farala|Martha|08:27|17:00|12/28/2022
10008|Martinez|Leila|08:01|17:00|12/28/2022
10009|San Jose|Allison |08:05|17:00|12/28/2022
10010|Rosario|Cydney |08:00|17:00|12/28/2022
10011|Lopez|Josie |08:00|17:00|12/28/2022
10012|De Leon|Selena |08:00|17:00|12/28/2022
10013|Romualdez|Fredrick |08:00|17:00|12/28/2022
10014|Bautista|Mark |08:00|17:00|12/28/2022
10015|Lazaro|Darlene |08:00|17:00|12/28/2022
10016|Delos Santos|Kolby |08:28|17:00|12/28/2022
10017|Santos|Vella |08:00|17:00|12/28/2022
10018|Del Rosario|Tomas|08:00|17:00|12/28/2022
10019|Tolentino|Jacklyn |08:00|17:00|12/28/2022
10020|Gutierrez|Percival |08:00|17:00|12/28/2022
10021|Manalaysay|Garfield |08:11|17:00|12/28/2022
10022|Villegas|Lizeth |08:00|17:00|12/28/2022
10023|Ramos|Carol |08:00|17:00|12/28/2022
10024|Maceda|Emelia |08:21|17:00|12/28/2022
10025|Aguilar|Delia |08:00|17:00|12/28/2022
10001|Crisostomo|Jose|08:00|17:00|12/29/2022
10002|Mata|Christian|00:00|00:00|12/29/2022
10003|San Jose|Brad |00:00|00:00|12/29/2022
10004|Salcedo|Anthony|00:00|00:00|12/29/2022
10005|Romualdez|Alice|00:00|00:00|12/29/2022
10006|Atienza|Rosie |00:00|00:00|12/29/2022
10007|Farala|Martha|08:00|17:00|12/29/2022
10008|Martinez|Leila|08:00|17:00|12/29/2022
10009|San Jose|Allison |08:00|17:00|12/29/2022
10010|Rosario|Cydney |08:00|17:00|12/29/2022
10011|Lopez|Josie |08:00|17:00|12/29/2022
10012|De Leon|Selena |08:00|17:00|12/29/2022
10013|Romualdez|Fredrick |08:00|17:00|12/29/2022
10014|Bautista|Mark |08:00|17:00|12/29/2022
10015|Lazaro|Darlene |08:00|17:00|12/29/2022
10016|Delos Santos|Kolby |08:00|17:00|12/29/2022
10017|Santos|Vella |08:00|17:00|12/29/2022
10018|Del Rosario|Tomas|08:00|17:00|12/29/2022
10019|Tolentino|Jacklyn |08:00|17:00|12/29/2022
10020|Gutierrez|Percival |08:00|17:00|12/29/2022
10021|Manalaysay|Garfield |08:00|17:00|12/29/2022
10022|Villegas|Lizeth |08:00|17:00|12/29/2022
10023|Ramos|Carol |08:00|17:00|12/29/2022
10024|Maceda|Emelia |08:00|17:00|12/29/2022
10025|Aguilar|Delia |08:00|17:00|12/29/2022
10001|Crisostomo|Jose|00:00|00:00|12/30/2022
10002|Mata|Christian|00:00|00:00|12/30/2022
10003|San Jose|Brad |00:00|00:00|12/30/2022
10004|Salcedo|Anthony|00:00|00:00|12/30/2022
10005|Romualdez|Alice|00:00|00:00|12/30/2022
10006|Atienza|Rosie |00:00|00:00|12/30/2022
10007|Farala|Martha|00:00|00:00|12/30/2022
10008|Martinez|Leila|00:00|00:00|12/30/2022
10009|San Jose|Allison |00:00|00:00|12/30/2022
10010|Rosario|Cydney |00:00|00:00|12/30/2022
10011|Lopez|Josie |00:00|00:00|12/30/2022
10012|De Leon|Selena |00:00|00:00|12/30/2022
10013|Romualdez|Fredrick |00:00|00:00|12/30/2022
10014|Bautista|Mark |00:00|00:00|12/30/2022
10015|Lazaro|Darlene |00:00|00:00|12/30/2022
10016|Delos Santos|Kolby |00:00|00:00|12/30/2022
10017|Santos|Vella |00:00|00:00|12/30/2022
10018|Del Rosario|Tomas|00:00|00:00|12/30/2022
10019|Tolentino|Jacklyn |00:00|00:00|12/30/2022
10020|Gutierrez|Percival |00:00|00:00|12/30/2022
10021|Manalaysay|Garfield |00:00|00:00|12/30/2022
10022|Villegas|Lizeth |00:00|00:00|12/30/2022
10023|Ramos|Carol |00:00|00:00|12/30/2022
10024|Maceda|Emelia |00:00|00:00|12/30/2022
10025|Aguilar|Delia |00:00|00:00|12/30/2022
